ts,session,tag,run,status,fw_tag,cpu_mhz,flash_hz,flash_mode,model_banner,head_mb,psram_free_kb,temp_start,temp_end,tokens,seconds,tok_per_s,ms_per_tok,ms_input,ms_attn,ms_ffn,ms_ple,ms_head,ms_residual
2026-08-10T05:21:09,C,ple-d64-s0@n100,4,OK,v4-n100-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,36.3,37.3,100,10.54,9.49,104.9,2.9,30.4,53.4,5.9,12.3,0.000
2026-08-10T05:21:23,C,ple-d64-s0@n100,5,OK,v4-n100-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,36.3,37.3,100,10.54,9.49,104.9,2.9,30.4,53.4,5.9,12.3,0.000
2026-08-10T05:22:05,C,ple-c1M-s0@n100,1,OK,v4-n100-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,35.3,36.3,100,7.68,13.02,76.3,2.9,29.6,25.7,5.8,12.3,0.000
2026-08-10T05:22:16,C,ple-c1M-s0@n100,2,OK,v4-n100-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,35.3,37.3,100,7.68,13.02,76.3,2.9,29.6,25.7,5.8,12.3,0.000
2026-08-10T05:22:27,C,ple-c1M-s0@n100,3,OK,v4-n100-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,36.3,37.3,100,7.68,13.02,76.3,2.9,29.6,25.7,5.8,12.3,0.000
2026-08-10T05:22:38,C,ple-c1M-s0@n100,4,OK,v4-n100-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,36.3,37.3,100,7.68,13.02,76.3,2.9,29.6,25.7,5.8,12.3,0.000
2026-08-10T05:22:50,C,ple-c1M-s0@n100,5,OK,v4-n100-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,36.3,37.3,100,7.68,13.02,76.3,2.9,29.6,25.7,5.8,12.3,0.000
2026-08-10T05:23:53,C,ple-c3M-s0@n100,1,OK,v4-n100-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,34.3,37.3,100,18.87,5.30,188.2,2.9,30.4,136.8,5.8,12.3,-0.000
2026-08-10T05:24:16,C,ple-c3M-s0@n100,2,OK,v4-n100-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,35.3,37.3,100,18.87,5.30,188.2,2.9,30.4,136.8,5.8,12.3,-0.000
2026-08-10T05:24:39,C,ple-c3M-s0@n100,3,OK,v4-n100-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,36.3,37.3,100,18.87,5.30,188.2,2.9,30.4,136.8,5.8,12.3,-0.000
2026-08-10T05:25:02,C,ple-c3M-s0@n100,4,OK,v4-n100-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,36.3,37.3,100,18.87,5.30,188.2,2.9,30.4,136.8,5.8,12.3,-0.000
2026-08-10T05:25:25,C,ple-c3M-s0@n100,5,OK,v4-n100-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,36.3,37.3,100,18.86,5.30,188.2,2.9,30.4,136.8,5.8,12.3,-0.000
2026-08-10T05:27:39,C,ple-d64-s0@n400,1,OK,v4-n400-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,34.3,37.3,400,52.36,7.64,130.4,2.9,55.9,53.4,5.9,12.3,0.000
2026-08-10T05:28:35,C,ple-d64-s0@n400,2,OK,v4-n400-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,36.3,38.3,400,52.36,7.64,130.4,2.9,55.9,53.4,5.9,12.3,0.000
2026-08-10T05:29:31,C,ple-d64-s0@n400,3,OK,v4-n400-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,36.3,38.3,400,52.36,7.64,130.4,2.9,55.9,53.4,5.9,12.3,0.000
2026-08-10T05:30:27,C,ple-d64-s0@n400,4,OK,v4-n400-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,36.3,38.3,400,52.36,7.64,130.4,2.9,55.9,53.4,5.9,12.3,0.000
2026-08-10T05:31:23,C,ple-d64-s0@n400,5,OK,v4-n400-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,36.3,38.3,400,52.36,7.64,130.4,2.9,55.9,53.4,5.9,12.3,0.000
2026-08-10T05:32:33,C,ple-c1M-s0@n400,1,OK,v4-n400-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,35.3,38.3,400,40.02,10.00,99.6,2.9,52.8,25.7,5.8,12.3,0.100
2026-08-10T05:33:17,C,ple-c1M-s0@n400,2,OK,v4-n400-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,36.3,38.3,400,40.02,10.00,99.6,2.9,52.8,25.7,5.8,12.3,0.100
2026-08-10T05:34:01,C,ple-c1M-s0@n400,3,OK,v4-n400-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,36.3,38.3,400,40.02,10.00,99.6,2.9,52.8,25.7,5.8,12.3,0.100
2026-08-10T05:34:44,C,ple-c1M-s0@n400,4,OK,v4-n400-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,36.3,38.3,400,40.02,10.00,99.6,2.9,52.8,25.7,5.8,12.3,0.100
2026-08-10T05:35:28,C,ple-c1M-s0@n400,5,OK,v4-n400-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,37.3,38.3,400,40.02,10.00,99.6,2.9,52.8,25.7,5.8,12.3,0.100
2026-08-10T05:37:38,C,ple-c3M-s0@n400,1,OK,v4-n400-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,35.3,38.3,400,85.57,4.67,213.4,2.9,55.6,136.8,5.8,12.3,0.000
2026-08-10T05:39:07,C,ple-c3M-s0@n400,2,OK,v4-n400-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,36.3,38.3,400,85.57,4.67,213.4,2.9,55.6,136.8,5.8,12.3,0.000
2026-08-10T05:40:37,C,ple-c3M-s0@n400,3,OK,v4-n400-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,36.3,38.3,400,85.57,4.67,213.4,2.9,55.6,136.8,5.8,12.3,0.000
2026-08-10T05:42:07,C,ple-c3M-s0@n400,4,OK,v4-n400-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,37.3,38.3,400,85.57,4.67,213.4,2.9,55.6,136.8,5.8,12.3,0.000
2026-08-10T05:43:36,C,ple-c3M-s0@n400,5,OK,v4-n400-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,36.3,38.3,400,85.57,4.67,213.4,2.9,55.6,136.8,5.8,12.3,0.000
2026-08-10T05:45:47,C,ple-c3M-s0@qio120-fellback-80,1,OK,v4-n200-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,34.3,37.3,200,39.42,5.07,196.6,2.9,38.8,136.8,5.8,12.3,-0.000
2026-08-10T05:46:30,C,ple-c3M-s0@qio120-fellback-80,2,OK,v4-n200-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,36.3,38.3,200,39.42,5.07,196.6,2.9,38.8,136.8,5.8,12.3,-0.000
2026-08-10T05:47:14,C,ple-c3M-s0@qio120-fellback-80,3,OK,v4-n200-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,36.3,38.3,200,39.42,5.07,196.6,2.9,38.8,136.8,5.8,12.3,-0.000
2026-08-10T05:47:57,C,ple-c3M-s0@qio120-fellback-80,4,OK,v4-n200-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,36.3,38.3,200,39.42,5.07,196.6,2.9,38.8,136.8,5.8,12.3,-0.000
2026-08-10T05:48:41,C,ple-c3M-s0@qio120-fellback-80,5,OK,v4-n200-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=1066 P=64  (mapped 15.6 MB),0.54,4469,36.3,38.3,200,39.42,5.07,196.6,2.9,38.8,136.8,5.8,12.3,-0.000
2026-08-10T05:50:11,C,ple-d256-s0@qio120-fellback-80,1,OK,v4-n200-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=223 P=256  (mapped 15.6 MB),0.54,4465,34.3,37.3,200,22.71,8.81,113.1,11.0,39.0,28.8,21.8,12.5,0.000
2026-08-10T05:50:37,C,ple-d256-s0@qio120-fellback-80,2,OK,v4-n200-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=223 P=256  (mapped 15.6 MB),0.54,4465,36.3,37.3,200,22.71,8.81,113.1,11.0,39.0,28.8,21.8,12.5,0.000
2026-08-10T05:51:04,C,ple-d256-s0@qio120-fellback-80,3,OK,v4-n200-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=223 P=256  (mapped 15.6 MB),0.54,4465,36.3,38.3,200,22.71,8.81,113.1,11.0,39.0,28.8,21.8,12.5,0.000
2026-08-10T05:51:30,C,ple-d256-s0@qio120-fellback-80,4,OK,v4-n200-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=223 P=256  (mapped 15.6 MB),0.54,4465,36.3,38.3,200,22.71,8.81,113.1,11.0,39.0,28.8,21.8,12.5,0.000
2026-08-10T05:51:57,C,ple-d256-s0@qio120-fellback-80,5,OK,v4-n200-w8,240,80000000,0,model: V=4096 D=128 L=6 H=4 F=223 P=256  (mapped 15.6 MB),0.54,4465,36.3,38.3,200,22.71,8.81,113.1,11.0,39.0,28.8,21.8,12.5,0.000
2026-08-10T05:56:18,C,ple-c1M-s0@cpu40,1,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,33.3,33.3,200,94.48,2.12,470.1,16.5,202.6,149.2,33.8,68.1,-0.100
2026-08-10T05:57:57,C,ple-c1M-s0@cpu40,2,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,32.3,33.3,200,94.49,2.12,470.1,16.5,202.6,149.2,33.8,68.1,-0.100
2026-08-10T05:59:39,C,ple-c1M-s0@cpu40,3,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,32.3,32.3,200,94.49,2.12,470.1,16.5,202.6,149.2,33.8,68.1,-0.100
2026-08-10T06:01:20,C,ple-c1M-s0@cpu40,4,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,32.3,32.3,200,94.48,2.12,470.1,16.5,202.6,149.2,33.8,68.1,-0.100
2026-08-10T06:03:00,C,ple-c1M-s0@cpu40,5,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=6 H=4 F=198 P=64  (mapped 15.6 MB),0.54,4479,32.3,32.3,200,94.49,2.12,470.1,16.5,202.6,149.2,33.8,68.1,-0.100
2026-08-10T06:05:39,C,ple-d32-s0@cpu40,1,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=6 H=4 F=447 P=32  (mapped 15.6 MB),0.54,4478,32.3,32.3,200,127.10,1.57,633.2,8.7,203.5,334.2,18.7,68.0,0.100
2026-08-10T06:07:54,C,ple-d32-s0@cpu40,2,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=6 H=4 F=447 P=32  (mapped 15.6 MB),0.54,4478,32.3,32.3,200,127.10,1.57,633.2,8.7,203.5,334.2,18.7,68.0,0.100
2026-08-10T06:10:07,C,ple-d32-s0@cpu40,3,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=6 H=4 F=447 P=32  (mapped 15.6 MB),0.54,4478,32.3,32.3,200,127.10,1.57,633.2,8.7,203.5,334.2,18.7,68.0,0.100
2026-08-10T06:12:22,C,ple-d32-s0@cpu40,4,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=6 H=4 F=447 P=32  (mapped 15.6 MB),0.54,4478,32.3,32.3,200,127.10,1.57,633.2,8.7,203.5,334.2,18.7,68.0,0.100
2026-08-10T06:14:35,C,ple-d32-s0@cpu40,5,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=6 H=4 F=447 P=32  (mapped 15.6 MB),0.54,4478,32.3,32.3,200,127.10,1.57,633.2,8.7,203.5,334.2,18.7,68.0,0.100
2026-08-10T06:17:24,C,ple-d64-s0@cpu40,1,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,32.3,32.3,200,128.04,1.56,637.9,16.5,208.8,310.8,33.9,68.0,-0.100
2026-08-10T06:19:40,C,ple-d64-s0@cpu40,2,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,32.3,32.3,200,128.04,1.56,637.9,16.5,208.8,310.8,33.9,68.0,-0.100
2026-08-10T06:21:53,C,ple-d64-s0@cpu40,3,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,32.3,32.3,200,128.04,1.56,637.9,16.5,208.8,310.8,33.9,68.0,-0.100
2026-08-10T06:24:11,C,ple-d64-s0@cpu40,4,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,32.3,32.3,200,128.04,1.56,637.9,16.5,208.8,310.8,33.9,68.0,-0.100
2026-08-10T06:26:25,C,ple-d64-s0@cpu40,5,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=6 H=4 F=415 P=64  (mapped 15.6 MB),0.54,4476,32.3,32.3,200,128.04,1.56,637.9,16.5,208.8,310.8,33.9,68.0,-0.100
2026-08-10T06:29:05,C,ple-L4-s0@cpu40,1,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=4 H=4 F=740 P=64  (mapped 15.6 MB),0.54,5498,32.3,32.3,200,122.11,1.64,608.3,11.2,139.1,367.4,22.6,68.0,0.000
2026-08-10T06:31:12,C,ple-L4-s0@cpu40,2,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=4 H=4 F=740 P=64  (mapped 15.6 MB),0.54,5498,32.3,32.3,200,122.11,1.64,608.3,11.2,139.1,367.4,22.6,68.0,0.000
2026-08-10T06:33:20,C,ple-L4-s0@cpu40,3,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=4 H=4 F=740 P=64  (mapped 15.6 MB),0.54,5498,32.3,32.3,200,122.11,1.64,608.2,11.2,139.1,367.4,22.6,68.0,-0.100
2026-08-10T06:35:28,C,ple-L4-s0@cpu40,4,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=4 H=4 F=740 P=64  (mapped 15.6 MB),0.54,5498,32.3,32.3,200,122.11,1.64,608.3,11.2,139.1,367.4,22.6,68.0,0.000
2026-08-10T06:37:38,C,ple-L4-s0@cpu40,5,OK,v4-n200-w2,40,80000000,0,model: V=4096 D=128 L=4 H=4 F=740 P=64  (mapped 15.6 MB),0.54,5498,32.3,32.3,200,122.11,1.64,608.2,11.2,139.1,367.4,22.6,68.0,-0.100
2026-08-11T21:51:43,RNN,lstm-c1.5M-s0@cpu240,1,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,33.3,36.3,200,19.78,10.11,98.5,0.0,36.0,48.4,1.8,12.3,0.000
2026-08-11T21:59:38,A,lstm-c1M-s0@cpu240,1,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,34.3,36.3,200,14.08,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-11T21:59:56,A,lstm-c1M-s0@cpu240,2,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,35.3,37.3,200,14.08,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-11T22:00:13,A,lstm-c1M-s0@cpu240,3,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,200,14.08,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-11T22:00:31,A,lstm-c1M-s0@cpu240,4,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,200,14.08,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-11T22:00:49,A,lstm-c1M-s0@cpu240,5,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,38.3,200,14.08,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-11T22:01:32,A,lstm-c1.5M-s0@cpu240,1,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,35.3,37.3,200,19.78,10.11,98.5,0.0,36.0,48.3,1.8,12.3,0.100
2026-08-11T22:01:55,A,lstm-c1.5M-s0@cpu240,2,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,38.3,200,19.78,10.11,98.5,0.0,36.0,48.3,1.8,12.3,0.100
2026-08-11T22:02:19,A,lstm-c1.5M-s0@cpu240,3,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,38.3,200,19.78,10.11,98.5,0.0,36.0,48.4,1.8,12.3,0.000
2026-08-11T22:02:42,A,lstm-c1.5M-s0@cpu240,4,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,38.3,200,19.78,10.11,98.5,0.0,36.0,48.3,1.8,12.3,0.100
2026-08-11T22:03:06,A,lstm-c1.5M-s0@cpu240,5,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,38.3,200,19.78,10.11,98.5,0.0,36.0,48.4,1.8,12.3,0.000
2026-08-11T22:03:47,A,gru-c1.5M-s0@cpu240,1,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,36.3,38.3,200,19.20,10.41,95.6,0.0,34.9,46.5,2.1,12.2,-0.100
2026-08-11T22:04:10,A,gru-c1.5M-s0@cpu240,2,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,36.3,38.3,200,19.23,10.40,95.7,0.0,34.9,46.5,2.1,12.3,-0.100
2026-08-11T22:04:33,A,gru-c1.5M-s0@cpu240,3,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,36.3,38.3,200,19.23,10.40,95.7,0.0,34.9,46.5,2.1,12.3,-0.100
2026-08-11T22:04:56,A,gru-c1.5M-s0@cpu240,4,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,36.3,38.3,200,19.23,10.40,95.7,0.0,34.9,46.5,2.1,12.3,-0.100
2026-08-11T22:05:19,A,gru-c1.5M-s0@cpu240,5,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,37.3,38.3,200,19.23,10.40,95.7,0.0,34.9,46.5,2.1,12.3,-0.100
2026-08-11T22:06:28,A,lstm-c3M-s0@cpu240,1,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,38.3,200,35.38,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-11T22:07:07,A,lstm-c3M-s0@cpu240,2,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,38.3,200,35.38,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-11T22:07:47,A,lstm-c3M-s0@cpu240,3,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,37.3,39.3,200,35.38,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-11T22:08:26,A,lstm-c3M-s0@cpu240,4,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,37.3,39.3,200,35.38,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-11T22:09:06,A,lstm-c3M-s0@cpu240,5,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,37.3,39.3,200,35.35,5.66,176.3,0.0,68.0,93.7,2.5,12.2,-0.100
2026-08-11T22:10:32,A,lstm-c1M-s0@cpu160,1,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,35.3,36.3,200,19.92,10.04,99.1,0.0,34.5,45.7,2.0,16.8,0.100
2026-08-11T22:10:56,A,lstm-c1M-s0@cpu160,2,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,36.3,200,19.92,10.04,99.1,0.0,34.5,45.7,2.0,16.8,0.100
2026-08-11T22:11:19,A,lstm-c1M-s0@cpu160,3,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,200,19.92,10.04,99.1,0.0,34.5,45.7,2.0,16.8,0.100
2026-08-11T22:11:43,A,lstm-c1M-s0@cpu160,4,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,200,19.92,10.04,99.1,0.0,34.5,45.7,2.0,16.8,0.100
2026-08-11T22:12:07,A,lstm-c1M-s0@cpu160,5,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,200,19.92,10.04,99.1,0.0,34.5,45.7,2.0,16.8,0.100
2026-08-11T22:12:58,A,lstm-c1.5M-s0@cpu160,1,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,35.3,36.3,200,28.08,7.12,139.9,0.0,51.3,69.2,2.5,16.8,0.100
2026-08-11T22:13:30,A,lstm-c1.5M-s0@cpu160,2,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,36.3,200,28.08,7.12,139.9,0.0,51.3,69.2,2.5,16.8,0.100
2026-08-11T22:14:02,A,lstm-c1.5M-s0@cpu160,3,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,37.3,200,28.08,7.12,139.9,0.0,51.3,69.2,2.5,16.8,0.100
2026-08-11T22:14:34,A,lstm-c1.5M-s0@cpu160,4,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,36.3,200,28.08,7.12,139.9,0.0,51.3,69.2,2.5,16.8,0.100
2026-08-11T22:15:06,A,lstm-c1.5M-s0@cpu160,5,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,37.3,200,28.08,7.12,139.9,0.0,51.3,69.2,2.5,16.8,0.100
2026-08-11T22:15:56,A,gru-c1.5M-s0@cpu160,1,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,35.3,36.3,200,27.27,7.33,135.8,0.0,49.6,66.5,2.9,16.8,0.000
2026-08-11T22:16:27,A,gru-c1.5M-s0@cpu160,2,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,200,27.27,7.33,135.8,0.0,49.6,66.5,2.9,16.8,0.000
2026-08-11T22:16:58,A,gru-c1.5M-s0@cpu160,3,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,200,27.27,7.33,135.8,0.0,49.6,66.5,2.9,16.8,0.000
2026-08-11T22:17:29,A,gru-c1.5M-s0@cpu160,4,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,200,27.27,7.33,135.8,0.0,49.6,66.5,2.9,16.8,0.000
2026-08-11T22:18:00,A,gru-c1.5M-s0@cpu160,5,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,200,27.27,7.33,135.8,0.0,49.6,66.5,2.9,16.8,0.000
2026-08-11T22:19:24,A,lstm-c3M-s0@cpu160,1,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,35.3,37.3,200,50.32,3.97,251.1,0.0,96.7,134.0,3.6,16.8,0.000
2026-08-11T22:20:19,A,lstm-c3M-s0@cpu160,2,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,37.3,200,50.32,3.97,251.1,0.0,96.7,134.0,3.6,16.8,0.000
